"","Date.Time","Temperature","RH","Dew.Point","chamber_num"
"2704","11/24/2023 18:36",23.45,53.81,13.58,3
"2705","11/24/2023 18:46",23.47,53.82,13.6,3
"2706","11/24/2023 18:56",23.44,53.91,13.6,3
"2707","11/24/2023 19:06",23.45,53.84,13.59,3
"2708","11/24/2023 19:16",23.45,53.87,13.59,3
"2709","11/24/2023 19:26",23.44,53.93,13.6,3
"2710","11/24/2023 19:36",23.45,53.82,13.58,3
"2711","11/24/2023 19:46",23.43,53.87,13.57,3
"2712","11/24/2023 19:56",23.41,53.9,13.56,3
"2713","11/24/2023 20:06",23.43,53.83,13.56,3
"2714","11/24/2023 20:16",23.47,53.94,13.63,3
"2715","11/24/2023 20:26",23.45,53.97,13.62,3
"2716","11/24/2023 20:36",23.45,53.9,13.6,3
"2717","11/24/2023 20:46",23.45,53.9,13.6,3
"2718","11/24/2023 20:56",23.44,53.86,13.58,3
"2719","11/24/2023 21:06",23.44,53.96,13.61,3
"2720","11/24/2023 21:16",23.44,53.92,13.6,3
"2721","11/24/2023 21:26",23.47,53.92,13.63,3
"2722","11/24/2023 21:36",23.44,53.92,13.6,3
"2723","11/24/2023 21:46",23.44,53.97,13.61,3
"2724","11/24/2023 21:56",23.42,53.56,13.48,3
"2725","11/24/2023 22:06",23.47,53.35,13.47,3
"2726","11/24/2023 22:16",23.55,53.45,13.56,3
"2727","11/24/2023 22:26",23.64,53.4,13.63,3
"2728","11/24/2023 22:36",23.62,53.21,13.57,3
"2729","11/24/2023 22:46",21.92,53.03,11.93,3
"2730","11/24/2023 22:56",21.51,53.69,11.74,3
"2731","11/24/2023 23:06",21.49,53.73,11.74,3
"2732","11/24/2023 23:16",21.52,53.72,11.76,3
"2733","11/24/2023 23:26",21.51,53.4,11.66,3
"2734","11/24/2023 23:36",21.5,52.69,11.45,3
"2735","11/24/2023 23:46",21.25,52.77,11.24,3
"2736","11/24/2023 23:56",21.03,52.87,11.06,3
"2737","11/25/2023 0:06",20.78,53.01,10.87,3
"2738","11/25/2023 0:16",17.23,48.56,6.31,3
"2739","11/25/2023 0:26",15.12,57.8,6.88,3
"2740","11/25/2023 0:36",15.04,57.27,6.68,3
"2741","11/25/2023 0:46",15.12,56.21,6.48,3
"2742","11/25/2023 0:56",15.23,55.24,6.32,3
"2743","11/25/2023 1:06",15.26,54.61,6.19,3
"2744","11/25/2023 1:16",15.33,54.12,6.13,3
"2745","11/25/2023 1:26",15.41,53.79,6.11,3
"2746","11/25/2023 1:36",15.45,53.21,5.99,3
"2747","11/25/2023 1:46",15.45,53.12,5.97,3
"2748","11/25/2023 1:56",15.49,53.12,6,3
"2749","11/25/2023 2:06",15.46,52.97,5.93,3
"2750","11/25/2023 2:16",15.46,52.93,5.92,3
"2751","11/25/2023 2:26",15.49,52.84,5.93,3
"2752","11/25/2023 2:36",15.54,52.85,5.97,3
"2753","11/25/2023 2:46",15.58,52.81,6,3
"2754","11/25/2023 2:56",15.6,52.75,6,3
"2755","11/25/2023 3:06",15.74,52.44,6.05,3
"2756","11/25/2023 3:16",15.95,51.95,6.1,3
"2757","11/25/2023 3:26",16.14,51.48,6.15,3
"2758","11/25/2023 3:36",16.26,51.12,6.15,3
"2759","11/25/2023 3:46",16.25,51.04,6.12,3
"2760","11/25/2023 3:56",16.28,50.98,6.13,3
"2761","11/25/2023 4:06",16.43,50.58,6.16,3
"2762","11/25/2023 4:16",16.48,50.57,6.2,3
"2763","11/25/2023 4:26",16.61,50.27,6.24,3
"2764","11/25/2023 4:36",16.7,50.17,6.29,3
"2765","11/25/2023 4:46",16.66,50.08,6.23,3
"2766","11/25/2023 4:56",16.75,49.89,6.26,3
"2767","11/25/2023 5:06",16.75,49.8,6.23,3
"2768","11/25/2023 5:16",16.56,50.15,6.15,3
"2769","11/25/2023 5:26",16.44,50.4,6.12,3
"2770","11/25/2023 5:36",16.43,50.3,6.08,3
"2771","11/25/2023 5:46",16.37,50.34,6.04,3
"2772","11/25/2023 5:56",16.17,50.71,5.96,3
"2773","11/25/2023 6:06",15.99,51.13,5.91,3
"2774","11/25/2023 6:16",16.06,51.03,5.95,3
"2775","11/25/2023 6:26",16.03,51.07,5.93,3
"2776","11/25/2023 6:36",16.12,51.06,6.01,3
"2777","11/25/2023 6:46",16.06,51.12,5.97,3
"2778","11/25/2023 6:56",16.19,50.99,6.06,3
"2779","11/25/2023 7:06",16.41,50.65,6.16,3
"2780","11/25/2023 7:16",16.49,50.33,6.15,3
"2781","11/25/2023 7:26",16.52,50.31,6.17,3
"2782","11/25/2023 7:36",16.58,50.14,6.17,3
"2783","11/25/2023 7:46",16.59,50.14,6.18,3
"2784","11/25/2023 7:56",16.64,49.98,6.18,3
"2785","11/25/2023 8:06",16.56,49.98,6.1,3
"2786","11/25/2023 8:16",16.66,50.92,6.47,3
"2787","11/25/2023 8:26",16.73,51.45,6.68,3
"2788","11/25/2023 8:36",16.8,51.82,6.86,3
"2789","11/25/2023 8:46",16.87,52.28,7.05,3
"2790","11/25/2023 8:56",17.1,52.53,7.33,3
"2791","11/25/2023 9:06",17.5,52.89,7.8,3
"2792","11/25/2023 9:16",17.68,53.23,8.06,3
"2793","11/25/2023 9:26",17.93,53.42,8.35,3
"2794","11/25/2023 9:36",18.18,53.39,8.57,3
"2795","11/25/2023 9:46",18.65,53.86,9.13,3
"2796","11/25/2023 9:56",19.16,53.93,9.63,3
"2797","11/25/2023 10:06",19.62,53.83,10.03,3
"2798","11/25/2023 10:16",20.07,53.73,10.42,3
"2799","11/25/2023 10:26",20.61,53.94,10.98,3
"2800","11/25/2023 10:36",21.45,54.25,11.84,3
"2801","11/25/2023 10:46",22.21,54.04,12.49,3
"2802","11/25/2023 10:56",22.77,53.77,12.93,3
"2803","11/25/2023 11:06",23.22,53.57,13.29,3
"2804","11/25/2023 11:16",23.53,54.08,13.72,3
"2805","11/25/2023 11:26",23.67,53.67,13.74,3
"2806","11/25/2023 11:36",23.74,53.39,13.73,3
"2807","11/25/2023 11:46",23.73,53.46,13.74,3
"2808","11/25/2023 11:56",23.77,53.41,13.76,3
"2809","11/25/2023 12:06",23.79,53.29,13.74,3
"2810","11/25/2023 12:16",23.75,53.38,13.73,3
"2811","11/25/2023 12:26",23.7,53.36,13.68,3
"2812","11/25/2023 12:36",23.71,53.56,13.74,3
"2813","11/25/2023 12:46",23.67,53.47,13.68,3
"2814","11/25/2023 12:56",23.67,53.57,13.71,3
"2815","11/25/2023 13:06",23.66,53.48,13.67,3
"2816","11/25/2023 13:16",23.67,53.59,13.71,3
"2817","11/25/2023 13:26",23.66,53.56,13.7,3
"2818","11/25/2023 13:36",23.61,53.51,13.64,3
"2819","11/25/2023 13:46",23.61,53.61,13.67,3
"2820","11/25/2023 13:56",23.57,53.65,13.64,3
"2821","11/25/2023 14:06",23.61,53.59,13.66,3
"2822","11/25/2023 14:16",23.58,53.65,13.65,3
"2823","11/25/2023 14:26",23.58,53.67,13.66,3
"2824","11/25/2023 14:36",23.55,53.61,13.61,3
"2825","11/25/2023 14:46",23.56,53.64,13.63,3
"2826","11/25/2023 14:56",23.56,53.66,13.63,3
"2827","11/25/2023 15:06",23.56,53.62,13.62,3
"2828","11/25/2023 15:16",23.55,53.64,13.62,3
"2829","11/25/2023 15:26",23.57,53.67,13.65,3
"2830","11/25/2023 15:36",23.56,53.71,13.65,3
"2831","11/25/2023 15:46",23.52,53.68,13.6,3
"2832","11/25/2023 15:56",23.54,53.72,13.63,3
"2833","11/25/2023 16:06",23.54,53.68,13.62,3
"2834","11/25/2023 16:16",23.54,53.78,13.65,3
"2835","11/25/2023 16:26",23.51,53.8,13.63,3
"2836","11/25/2023 16:36",23.51,53.8,13.63,3
"2837","11/25/2023 16:46",23.49,53.89,13.63,3
"2838","11/25/2023 16:56",23.5,53.9,13.64,3
"2839","11/25/2023 17:06",23.49,53.94,13.64,3
"2840","11/25/2023 17:16",23.46,53.96,13.63,3
"2841","11/25/2023 17:26",23.47,54.11,13.68,3
"2842","11/25/2023 17:36",23.46,54.01,13.64,3
"2843","11/25/2023 17:46",23.47,54.07,13.67,3
"2844","11/25/2023 17:56",23.47,53.99,13.65,3
"2845","11/25/2023 18:06",23.46,53.99,13.64,3
"2846","11/25/2023 18:16",23.43,53.89,13.58,3
"2847","11/25/2023 18:26",23.43,53.99,13.61,3
"2848","11/25/2023 18:36",23.44,53.91,13.6,3
"2849","11/25/2023 18:46",23.43,53.97,13.6,3
"2850","11/25/2023 18:56",23.44,53.9,13.59,3
"2851","11/25/2023 19:06",23.43,53.88,13.58,3
"2852","11/25/2023 19:16",23.43,53.95,13.6,3
"2853","11/25/2023 19:26",23.43,53.92,13.59,3
"2854","11/25/2023 19:36",23.41,53.86,13.55,3
"2855","11/25/2023 19:46",23.44,53.93,13.6,3
"2856","11/25/2023 19:56",23.42,54.08,13.62,3
"2857","11/25/2023 20:06",23.43,53.99,13.61,3
"2858","11/25/2023 20:16",23.44,54.01,13.63,3
"2859","11/25/2023 20:26",23.42,54.07,13.62,3
"2860","11/25/2023 20:36",23.44,53.98,13.62,3
"2861","11/25/2023 20:46",23.41,54.02,13.6,3
"2862","11/25/2023 20:56",23.43,54.03,13.62,3
"2863","11/25/2023 21:06",23.44,53.97,13.61,3
"2864","11/25/2023 21:16",23.42,54.02,13.61,3
"2865","11/25/2023 21:26",23.43,54.04,13.62,3
"2866","11/25/2023 21:36",23.42,53.99,13.6,3
"2867","11/25/2023 21:46",23.46,54.03,13.65,3
"2868","11/25/2023 21:56",23.41,53.78,13.53,3
"2869","11/25/2023 22:06",23.49,53.54,13.53,3
"2870","11/25/2023 22:16",23.6,53.31,13.57,3
"2871","11/25/2023 22:26",23.62,53.32,13.6,3
"2872","11/25/2023 22:36",23.67,53.37,13.65,3
"2873","11/25/2023 22:46",21.92,54.35,12.31,3
"2874","11/25/2023 22:56",21.38,54.3,11.8,3
"2875","11/25/2023 23:06",21.45,54.37,11.87,3
"2876","11/25/2023 23:16",21.52,54.07,11.86,3
"2877","11/25/2023 23:26",21.51,53.83,11.78,3
"2878","11/25/2023 23:36",21.45,53.54,11.64,3
"2879","11/25/2023 23:46",21.45,53.56,11.65,3
"2880","11/25/2023 23:56",21.44,52.77,11.41,3
"2881","11/26/2023 0:06",21.3,53.51,11.49,3
"2882","11/26/2023 0:16",17.61,47.43,6.31,3
"2883","11/26/2023 0:26",15.26,57.43,6.92,3
"2884","11/26/2023 0:36",15.13,57.25,6.75,3
"2885","11/26/2023 0:46",15.21,56.07,6.52,3
"2886","11/26/2023 0:56",15.32,55.26,6.42,3
"2887","11/26/2023 1:06",15.39,54.82,6.36,3
"2888","11/26/2023 1:16",15.44,54.33,6.28,3
"2889","11/26/2023 1:26",15.48,53.69,6.15,3
"2890","11/26/2023 1:36",15.53,53.45,6.12,3
"2891","11/26/2023 1:46",15.57,53.36,6.14,3
"2892","11/26/2023 1:56",15.57,53.17,6.09,3
"2893","11/26/2023 2:06",15.59,52.84,6.02,3
"2894","11/26/2023 2:16",15.62,52.79,6.03,3
"2895","11/26/2023 2:26",15.65,52.22,5.9,3
"2896","11/26/2023 2:36",15.78,52.1,5.99,3
"2897","11/26/2023 2:46",16.05,51.58,6.1,3
"2898","11/26/2023 2:56",16.24,51.19,6.15,3
"2899","11/26/2023 3:06",16.29,51.07,6.17,3
"2900","11/26/2023 3:16",16.44,50.88,6.25,3
"2901","11/26/2023 3:26",16.29,50.85,6.11,3
"2902","11/26/2023 3:36",16.19,51,6.06,3
"2903","11/26/2023 3:46",16.24,51.12,6.13,3
"2904","11/26/2023 3:56",16.41,50.78,6.2,3
"2905","11/26/2023 4:06",16.41,50.79,6.2,3
"2906","11/26/2023 4:16",16.61,50.37,6.27,3
"2907","11/26/2023 4:26",16.65,50.19,6.25,3
"2908","11/26/2023 4:36",16.78,49.95,6.3,3
"2909","11/26/2023 4:46",16.78,49.87,6.28,3
"2910","11/26/2023 4:56",16.73,49.82,6.22,3
"2911","11/26/2023 5:06",16.75,49.95,6.27,3
"2912","11/26/2023 5:16",16.73,49.83,6.22,3
"2913","11/26/2023 5:26",16.73,49.81,6.21,3
"2914","11/26/2023 5:36",16.47,50,6.03,3
"2915","11/26/2023 5:46",16.45,50.14,6.05,3
"2916","11/26/2023 5:56",16.31,50.34,5.98,3
"2917","11/26/2023 6:06",16.33,50.45,6.03,3
"2918","11/26/2023 6:16",16.39,50.36,6.06,3
"2919","11/26/2023 6:26",16.35,50.38,6.03,3
"2920","11/26/2023 6:36",16.33,50.48,6.04,3
"2921","11/26/2023 6:46",16.39,50.47,6.09,3
"2922","11/26/2023 6:56",16.37,50.35,6.04,3
"2923","11/26/2023 7:06",16.39,50.42,6.07,3
"2924","11/26/2023 7:16",16.37,50.47,6.08,3
"2925","11/26/2023 7:26",16.37,50.43,6.07,3
"2926","11/26/2023 7:36",16.35,50.47,6.06,3
"2927","11/26/2023 7:46",16.36,50.52,6.08,3
"2928","11/26/2023 7:56",16.39,50.41,6.07,3
"2929","11/26/2023 8:06",16.37,50.49,6.08,3
"2930","11/26/2023 8:16",16.55,51.67,6.58,3
"2931","11/26/2023 8:26",16.48,52.02,6.62,3
"2932","11/26/2023 8:36",16.66,52.53,6.93,3
"2933","11/26/2023 8:46",16.88,52.47,7.11,3
"2934","11/26/2023 8:56",17.17,52.81,7.47,3
"2935","11/26/2023 9:06",17.58,53.17,7.95,3
"2936","11/26/2023 9:16",17.9,53.5,8.34,3
"2937","11/26/2023 9:26",18.23,53.52,8.65,3
"2938","11/26/2023 9:36",18.53,53.39,8.89,3
"2939","11/26/2023 9:46",18.97,53.79,9.41,3
"2940","11/26/2023 9:56",19.59,53.93,10.03,3
"2941","11/26/2023 10:06",20.13,53.79,10.49,3
"2942","11/26/2023 10:16",20.61,53.59,10.88,3
"2943","11/26/2023 10:26",21.06,53.74,11.34,3
"2944","11/26/2023 10:36",21.89,54.06,12.2,3
"2945","11/26/2023 10:46",22.63,53.9,12.84,3
"2946","11/26/2023 10:56",23.22,53.68,13.32,3
"2947","11/26/2023 11:06",23.49,54.4,13.78,3
"2948","11/26/2023 11:16",23.62,53.51,13.65,3
"2949","11/26/2023 11:26",23.69,53.35,13.66,3
"2950","11/26/2023 11:36",23.7,53.33,13.67,3
"2951","11/26/2023 11:46",23.72,53.28,13.67,3
"2952","11/26/2023 11:56",23.69,53.36,13.67,3
"2953","11/26/2023 12:06",23.7,53.41,13.69,3
"2954","11/26/2023 12:16",23.66,53.48,13.67,3
"2955","11/26/2023 12:26",23.62,53.52,13.65,3
"2956","11/26/2023 12:36",23.64,53.59,13.68,3
"2957","11/26/2023 12:46",23.59,53.62,13.65,3
"2958","11/26/2023 12:56",23.61,53.6,13.67,3
"2959","11/26/2023 13:06",23.58,53.67,13.66,3
"2960","11/26/2023 13:16",23.6,53.79,13.71,3
"2961","11/26/2023 13:26",23.59,53.74,13.69,3
"2962","11/26/2023 13:36",23.59,53.71,13.68,3
"2963","11/26/2023 13:46",23.57,53.63,13.64,3
"2964","11/26/2023 13:56",23.56,53.68,13.64,3
"2965","11/26/2023 14:06",23.56,53.8,13.67,3
"2966","11/26/2023 14:16",23.58,53.69,13.66,3
"2967","11/26/2023 14:26",23.58,53.82,13.7,3
"2968","11/26/2023 14:36",23.55,53.72,13.64,3
"2969","11/26/2023 14:46",23.56,53.69,13.64,3
"2970","11/26/2023 14:56",23.54,53.76,13.64,3
"2971","11/26/2023 15:06",23.54,53.8,13.65,3
"2972","11/26/2023 15:16",23.53,53.79,13.64,3
"2973","11/26/2023 15:26",23.52,53.63,13.59,3
"2974","11/26/2023 15:36",23.51,53.77,13.62,3
"2975","11/26/2023 15:46",23.52,53.89,13.66,3
"2976","11/26/2023 15:56",23.5,53.85,13.63,3
"2977","11/26/2023 16:06",23.52,53.68,13.6,3
"2978","11/26/2023 16:16",23.5,53.75,13.6,3
"2979","11/26/2023 16:26",23.51,53.81,13.63,3
"2980","11/26/2023 16:36",23.5,53.86,13.63,3
"2981","11/26/2023 16:46",23.49,53.93,13.64,3
"2982","11/26/2023 16:56",23.51,42.59,10.08,3
"2983","11/26/2023 17:06",24.77,55.68,15.33,3
"2984","11/26/2023 17:16",23.43,59.1,15.01,3
"2985","11/26/2023 17:26",23.21,57.28,14.31,3
"2986","11/26/2023 17:36",23.39,55.8,14.08,3
"2987","11/26/2023 17:46",23.76,55.45,14.33,3
"2988","11/26/2023 17:56",24.19,54.21,14.38,3
"2989","11/26/2023 18:06",24.33,53.26,14.23,3
"2990","11/26/2023 18:16",24.4,52.98,14.21,3
"2991","11/26/2023 18:26",24.46,52.37,14.09,3
"2992","11/26/2023 18:36",24.43,52.4,14.07,3
"2993","11/26/2023 18:46",24.45,52.3,14.06,3
"2994","11/26/2023 18:56",24.47,51.97,13.98,3
"2995","11/26/2023 19:06",24.45,51.93,13.95,3
"2996","11/26/2023 19:16",24.47,52.07,14.01,3
"2997","11/26/2023 19:26",24.44,52.16,14.01,3
"2998","11/26/2023 19:36",24.45,52.21,14.03,3
"2999","11/26/2023 19:46",24.43,52.17,14,3
"3000","11/26/2023 19:56",24.45,51.99,13.97,3
"3001","11/26/2023 20:06",24.46,51.94,13.97,3
"3002","11/26/2023 20:16",24.41,52.1,13.96,3
"3003","11/26/2023 20:26",24.42,52.26,14.02,3
"3004","11/26/2023 20:36",24.42,52.23,14.01,3
"3005","11/26/2023 20:46",24.42,52.12,13.98,3
"3006","11/26/2023 20:56",24.41,52.1,13.96,3
"3007","11/26/2023 21:06",24.43,52.13,13.99,3
"3008","11/26/2023 21:16",24.43,52.15,14,3
"3009","11/26/2023 21:26",24.44,52.01,13.96,3
"3010","11/26/2023 21:36",24.42,51.97,13.93,3
"3011","11/26/2023 21:46",24.4,51.94,13.91,3
"3012","11/26/2023 21:56",24.31,51.63,13.74,3
"3013","11/26/2023 22:06",24.32,51.61,13.74,3
"3014","11/26/2023 22:16",24.41,51.52,13.79,3
"3015","11/26/2023 22:26",24.48,51.55,13.87,3
"3016","11/26/2023 22:36",24.45,52.29,14.06,3
"3017","11/26/2023 22:46",22.84,52.81,12.72,3
"3018","11/26/2023 22:56",22.21,52.07,11.92,3
"3019","11/26/2023 23:06",22.07,53.05,12.08,3
"3020","11/26/2023 23:16",22.13,52.29,11.92,3
"3021","11/26/2023 23:26",22.04,51.4,11.57,3
"3022","11/26/2023 23:36",21.84,51.29,11.36,3
"3023","11/26/2023 23:46",21.54,51.42,11.12,3
"3024","11/26/2023 23:56",21.3,51.44,10.9,3
"3025","11/27/2023 0:06",21.09,51.58,10.75,3
"3026","11/27/2023 0:16",18.05,46.55,6.44,3
"3027","11/27/2023 0:26",15.89,56.54,7.28,3
"3028","11/27/2023 0:36",15.84,55.14,6.87,3
"3029","11/27/2023 0:46",15.99,53.9,6.67,3
"3030","11/27/2023 0:56",16.06,52.62,6.4,3
"3031","11/27/2023 1:06",16.1,52.05,6.27,3
"3032","11/27/2023 1:16",16.14,51.65,6.19,3
"3033","11/27/2023 1:26",16.18,51.17,6.1,3
"3034","11/27/2023 1:36",16.24,50.99,6.1,3
"3035","11/27/2023 1:46",16.28,50.59,6.02,3
"3036","11/27/2023 1:56",16.31,50.82,6.12,3
"3037","11/27/2023 2:06",16.35,50.72,6.13,3
"3038","11/27/2023 2:16",16.34,50.21,5.97,3
"3039","11/27/2023 2:26",16.36,50.23,6,3
"3040","11/27/2023 2:36",16.39,50.55,6.11,3
"3041","11/27/2023 2:46",16.42,50,5.98,3
"3042","11/27/2023 2:56",16.4,50.47,6.1,3
"3043","11/27/2023 3:06",16.39,50.05,5.97,3
"3044","11/27/2023 3:16",16.4,50.12,6,3
"3045","11/27/2023 3:26",16.37,50.31,6.03,3
"3046","11/27/2023 3:36",16.41,50.14,6.01,3
"3047","11/27/2023 3:46",16.42,50.33,6.08,3
"3048","11/27/2023 3:56",16.46,49.93,6,3
"3049","11/27/2023 4:06",16.51,49.91,6.05,3
"3050","11/27/2023 4:16",16.44,49.82,5.95,3
"3051","11/27/2023 4:26",16.36,50.17,5.98,3
"3052","11/27/2023 4:36",16.34,50.21,5.97,3
"3053","11/27/2023 4:46",16.42,50.03,5.99,3
"3054","11/27/2023 4:56",16.42,49.98,5.98,3
"3055","11/27/2023 5:06",16.37,50.12,5.98,3
"3056","11/27/2023 5:16",16.31,50.18,5.94,3
"3057","11/27/2023 5:26",16.32,50.2,5.95,3
"3058","11/27/2023 5:36",16.3,50.26,5.95,3
"3059","11/27/2023 5:46",16.3,50.25,5.95,3
"3060","11/27/2023 5:56",16.29,50.38,5.97,3
"3061","11/27/2023 6:06",16.34,50.29,6,3
"3062","11/27/2023 6:16",16.36,50.36,6.04,3
"3063","11/27/2023 6:26",16.4,50.02,5.97,3
"3064","11/27/2023 6:36",16.37,50.38,6.05,3
"3065","11/27/2023 6:46",16.36,50.64,6.12,3
"3066","11/27/2023 6:56",16.31,50.3,5.97,3
"3067","11/27/2023 7:06",16.31,50.29,5.97,3
"3068","11/27/2023 7:16",16.28,50.63,6.03,3
"3069","11/27/2023 7:26",16.32,50.52,6.04,3
"3070","11/27/2023 7:36",16.26,50.3,5.92,3
"3071","11/27/2023 7:46",16.24,50.57,5.98,3
"3072","11/27/2023 7:56",16.19,50.87,6.02,3
"3073","11/27/2023 8:06",16.26,50.42,5.95,3
"3074","11/27/2023 8:16",16.55,51.22,6.45,3
"3075","11/27/2023 8:26",16.7,51.55,6.68,3
"3076","11/27/2023 8:36",16.81,51.85,6.87,3
"3077","11/27/2023 8:46",16.92,52.04,7.03,3
"3078","11/27/2023 8:56",17.19,52.36,7.37,3
"3079","11/27/2023 9:06",17.64,52.45,7.81,3
"3080","11/27/2023 9:16",18.09,52.35,8.2,3
"3081","11/27/2023 9:26",18.43,52.17,8.46,3
"3082","11/27/2023 9:36",18.71,51.95,8.66,3
"3083","11/27/2023 9:46",19.16,52.41,9.21,3
"3084","11/27/2023 9:56",19.73,52.48,9.75,3
"3085","11/27/2023 10:06",20.25,52.47,10.23,3
"3086","11/27/2023 10:16",20.71,52.43,10.64,3
"3087","11/27/2023 10:26",21.18,52.55,11.11,3
"3088","11/27/2023 10:36",22.03,52.91,12,3
"3089","11/27/2023 10:46",22.8,52.7,12.65,3
"3090","11/27/2023 10:56",23.44,52.44,13.17,3
"3091","11/27/2023 11:06",23.94,52.16,13.55,3
"3092","11/27/2023 11:16",24.28,52.17,13.87,3
"3093","11/27/2023 11:26",24.29,51.68,13.73,3
"3094","11/27/2023 11:36",24.24,51.66,13.68,3
"3095","11/27/2023 11:46",24.23,51.69,13.67,3
"3096","11/27/2023 11:56",24.2,51.57,13.62,3
"3097","11/27/2023 12:06",24.2,51.6,13.63,3
"3098","11/27/2023 12:16",24.24,51.7,13.69,3
"3099","11/27/2023 12:26",24.32,51.73,13.78,3
"3100","11/27/2023 12:36",24.33,51.73,13.78,3
"3101","11/27/2023 12:46",24.42,51.8,13.88,3
"3102","11/27/2023 12:56",24.46,52.16,14.03,3
"3103","11/27/2023 13:06",24.54,52.25,14.13,3
"3104","11/27/2023 13:16",24.51,52.02,14.04,3
"3105","11/27/2023 13:26",24.51,51.94,14.02,3
"3106","11/27/2023 13:36",24.53,51.89,14.01,3
"3107","11/27/2023 13:46",24.54,51.89,14.02,3
"3108","11/27/2023 13:56",24.51,51.85,13.99,3
"3109","11/27/2023 14:06",24.49,51.85,13.97,3
"3110","11/27/2023 14:16",24.14,49.37,12.89,3
"3111","11/27/2023 14:26",23.98,56.57,14.84,3
"3112","11/27/2023 14:36",23.5,56.18,14.28,3
"3113","11/27/2023 14:46",23.31,55.11,13.82,3
"3114","11/27/2023 14:56",23.57,54.38,13.85,3
"3115","11/27/2023 15:06",24.04,54.03,14.19,3
"3116","11/27/2023 15:16",24.48,53.54,14.46,3
"3117","11/27/2023 15:26",24.7,52.51,14.35,3
"3118","11/27/2023 15:36",24.82,52.17,14.36,3
"3119","11/27/2023 15:46",24.83,51.76,14.25,3
"3120","11/27/2023 15:56",24.89,51.61,14.26,3
"3121","11/27/2023 16:06",24.89,51.5,14.23,3
"3122","11/27/2023 16:16",24.92,51.38,14.22,3
"3123","11/27/2023 16:26",24.9,51.32,14.18,3
"3124","11/27/2023 16:36",24.89,51.27,14.16,3
"3125","11/27/2023 16:46",24.89,51.28,14.16,3
"3126","11/27/2023 16:56",24.88,51.34,14.17,3
"3127","11/27/2023 17:06",24.89,51.33,14.18,3
"3128","11/27/2023 17:16",24.89,51.42,14.2,3
"3129","11/27/2023 17:26",24.89,51.33,14.18,3
"3130","11/27/2023 17:36",24.9,51.21,14.15,3
"3131","11/27/2023 17:46",24.89,51.18,14.13,3
"3132","11/27/2023 17:56",24.86,51.13,14.09,3
"3133","11/27/2023 18:06",24.88,51.11,14.1,3
"3134","11/27/2023 18:16",24.88,51.09,14.1,3
"3135","11/27/2023 18:26",24.86,51.15,14.09,3
"3136","11/27/2023 18:36",24.9,51.13,14.13,3
"3137","11/27/2023 18:46",24.88,51.16,14.12,3
"3138","11/27/2023 18:56",24.89,51.17,14.13,3
"3139","11/27/2023 19:06",24.9,51.19,14.15,3
"3140","11/27/2023 19:16",24.88,51.24,14.14,3
"3141","11/27/2023 19:26",24.89,51.2,14.14,3
"3142","11/27/2023 19:36",24.88,51.22,14.14,3
"3143","11/27/2023 19:46",24.9,51.28,14.17,3
"3144","11/27/2023 19:56",24.84,51.33,14.13,3
"3145","11/27/2023 20:06",24.89,51.5,14.23,3
"3146","11/27/2023 20:16",24.86,51.39,14.17,3
"3147","11/27/2023 20:26",24.84,51.34,14.13,3
"3148","11/27/2023 20:36",24.85,51.23,14.11,3
"3149","11/27/2023 20:46",24.84,51.21,14.09,3
"3150","11/27/2023 20:56",24.87,51.23,14.13,3
"3151","11/27/2023 21:06",24.85,51.26,14.12,3
"3152","11/27/2023 21:16",24.87,51.34,14.16,3
"3153","11/27/2023 21:26",24.87,51.33,14.16,3
"3154","11/27/2023 21:36",24.83,51.41,14.14,3
"3155","11/27/2023 21:46",24.87,51.44,14.19,3
"3156","11/27/2023 21:56",24.75,51.03,13.96,3
"3157","11/27/2023 22:06",24.66,50.85,13.83,3
"3158","11/27/2023 22:16",24.71,50.97,13.9,3
"3159","11/27/2023 22:26",24.72,51.1,13.95,3
"3160","11/27/2023 22:36",24.77,51.26,14.05,3
"3161","11/27/2023 22:46",23.36,51.34,12.77,3
"3162","11/27/2023 22:56",22.58,51.41,12.08,3
"3163","11/27/2023 23:06",22.44,52.33,12.22,3
"3164","11/27/2023 23:16",22.46,52.03,12.14,3
"3165","11/27/2023 23:26",22.35,51.22,11.8,3
"3166","11/27/2023 23:36",22.14,51.92,11.82,3
"3167","11/27/2023 23:46",21.99,51.36,11.52,3
"3168","11/27/2023 23:56",21.8,51.41,11.35,3
"3169","11/28/2023 0:06",21.49,51.58,11.12,3
"3170","11/28/2023 0:16",18.8,44.77,6.56,3
"3171","11/28/2023 0:26",16.39,55.61,7.5,3
"3172","11/28/2023 0:36",16,54.89,6.95,3
"3173","11/28/2023 0:46",15.92,54.5,6.78,3
"3174","11/28/2023 0:56",15.89,53.53,6.49,3
"3175","11/28/2023 1:06",15.89,53.13,6.38,3
"3176","11/28/2023 1:16",15.92,52.84,6.33,3
"3177","11/28/2023 1:26",15.92,52.46,6.22,3
"3178","11/28/2023 1:36",15.9,52.37,6.18,3
"3179","11/28/2023 1:46",16.02,51.84,6.14,3
"3180","11/28/2023 1:56",16.15,51.56,6.18,3
"3181","11/28/2023 2:06",16.18,51.31,6.14,3
"3182","11/28/2023 2:16",16.17,51.35,6.14,3
"3183","11/28/2023 2:26",16.14,51.55,6.17,3
"3184","11/28/2023 2:36",16.1,51.69,6.17,3
"3185","11/28/2023 2:46",16.02,51.48,6.04,3
